"antibody","cell","composite","control","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","donor_id","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","orig_assembly","project","replicate","set_type","size","sub_id","table_name","treatment","type","view","filename","fname","url"
"CTCF","K562","wgEncodeUwTfbs","std","wgEncodeEH000471","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000399",,"GSM749733","Stam","UW","DS11508","lmax-v1.0","ac9eb0f49655b416b767f25be87d0f8b","hg18","wgEncode",2,"exp","588K",1264,"wgEncodeUwTfbsK562CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsK562CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsK562CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsK562CtcfStdPkRep2.narrowPeak.gz"
"CTCF","K562","wgEncodeUwTfbs","std","wgEncodeEH000471","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000399",,"GSM749690","Stam","UW","DS11247","lmax-v1.0","e8332ac71efe7497fe88b557ce628c9c","hg18","wgEncode",1,"exp","842K",1266,"wgEncodeUwTfbsK562CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsK562CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsK562CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsK562CtcfStdPkRep1.narrowPeak.gz"
"CTCF","K562","wgEncodeUwTfbs","std","wgEncodeEH000471","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-09-21#,#2010-06-20#,"wgEncodeEH000399",,"GSM749733","Stam","UW","DS11508","Hotspot-v5.1","cf9e9cf3566b5a1e00c40cd0e5cc2d25","hg18","wgEncode",2,"exp","2.2M",1264,"wgEncodeUwTfbsK562CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsK562CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsK562CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsK562CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","K562","wgEncodeUwTfbs","std","wgEncodeEH000471","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000399",,"GSM749690","Stam","UW","DS11247","Hotspot-v5.1","0f3c15c9399e988b5b4e44a1c6d84cae","hg18","wgEncode",1,"exp","3.2M",1266,"wgEncodeUwTfbsK562CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsK562CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsK562CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsK562CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HVMF","wgEncodeUwTfbs","std","wgEncodeEH000964","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002056",,"GSM1022628","Stam","UW","DS18572","lmax-v1.0","930a63c21338dc088e87bc2ebc231136","hg19","wgEncode",2,"exp","694K",4695,"wgEncodeUwTfbsHvmfCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHvmfCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHvmfCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHvmfCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HVMF","wgEncodeUwTfbs","std","wgEncodeEH000964","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002056",,"GSM1022630","Stam","UW","DS18571","lmax-v1.0","51c19667f82b60e6f98247c4100e027e","hg19","wgEncode",1,"exp","656K",4694,"wgEncodeUwTfbsHvmfCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHvmfCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHvmfCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHvmfCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HVMF","wgEncodeUwTfbs","std","wgEncodeEH000964","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002056",,"GSM1022628","Stam","UW","DS18572","Hotspot-v5.2","d0fe390c8b7430ec65369624e68345a9","hg19","wgEncode",2,"exp","1.9M",4695,"wgEncodeUwTfbsHvmfCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHvmfCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHvmfCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHvmfCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HVMF","wgEncodeUwTfbs","std","wgEncodeEH000964","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002056",,"GSM1022630","Stam","UW","DS18571","Hotspot-v5.2","30d8c715a2dfa2f4ea370f6e697cbf52","hg19","wgEncode",1,"exp","2.0M",4694,"wgEncodeUwTfbsHvmfCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHvmfCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHvmfCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHvmfCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HUVEC","wgEncodeUwTfbs","std","wgEncodeEH000468","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2010-06-10#,#2011-03-09#,"wgEncodeEH000410",,"GSM749749","Stam","UW","DS11457","lmax-v1.0","ee7e7c83b273ca463271254cc27a4f23","hg18","wgEncode",2,"exp","615K",1306,"wgEncodeUwTfbsHuvecCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHuvecCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHuvecCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHuvecCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HUVEC","wgEncodeUwTfbs","std","wgEncodeEH000468","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000410",,"GSM749674","Stam","UW","DS12395","lmax-v1.0","76ce12ef7f2893bb2ad1e84de7f354eb","hg18","wgEncode",1,"exp","737K",1307,"wgEncodeUwTfbsHuvecCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHuvecCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHuvecCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHuvecCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HUVEC","wgEncodeUwTfbs","std","wgEncodeEH000468","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000410",,"GSM749749","Stam","UW","DS11457","Hotspot-v5.1","749d6687e4634c927d5eb60bd3b46736","hg18","wgEncode",2,"exp","1.6M",1306,"wgEncodeUwTfbsHuvecCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHuvecCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHuvecCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHuvecCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HUVEC","wgEncodeUwTfbs","std","wgEncodeEH000468","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000410",,"GSM749674","Stam","UW","DS12395","Hotspot-v5.1","941d866919cd3e6c86f1d1729744486d","hg18","wgEncode",1,"exp","2.0M",1307,"wgEncodeUwTfbsHuvecCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHuvecCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHuvecCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHuvecCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HRPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000962","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000988",,"GSM1022665","Stam","UW","DS18570","lmax-v1.0","8e787dcbcdc51b6995672783275ae189","hg19","wgEncode",2,"exp","722K",4693,"wgEncodeUwTfbsHrpeCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHrpeCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHrpeCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHrpeCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HRPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000962","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000988",,"GSM749673","Stam","UW","DS16187","lmax-v1.0","93514248ac0350e0a0c0d14b2c3bad78","hg19","wgEncode",1,"exp","860K",2697,"wgEncodeUwTfbsHrpeCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHrpeCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHrpeCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHrpeCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HRPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000962","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000988",,"GSM1022665","Stam","UW","DS18570","Hotspot-v5.2","e444730384fdf6793b338c85d61ddd56","hg19","wgEncode",2,"exp","2.1M",4693,"wgEncodeUwTfbsHrpeCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHrpeCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHrpeCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHrpeCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HRPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000962","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000988",,"GSM749673","Stam","UW","DS16187","Hotspot-v5.1","78ddfbc44a210b4744cab973e601a917","hg19","wgEncode",1,"exp","2.6M",2697,"wgEncodeUwTfbsHrpeCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHrpeCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHrpeCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHrpeCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HRE","wgEncodeUwTfbs","std","wgEncodeEH000467","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-21#,#2010-06-20#,"wgEncodeEH000405",,"GSM749737","Stam","UW","DS11574","lmax-v1.0","0c1112e2abc6aefb6a2c453d39ab8034","hg18","wgEncode",2,"exp","759K",1305,"wgEncodeUwTfbsHreCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHreCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHreCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHreCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HRE","wgEncodeUwTfbs","std","wgEncodeEH000467","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-21#,#2010-06-20#,"wgEncodeEH000405",,"GSM749727","Stam","UW","DS11572","lmax-v1.0","fd1021882893908aa292899d6bc06f46","hg18","wgEncode",1,"exp","765K",1304,"wgEncodeUwTfbsHreCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHreCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHreCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHreCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HRE","wgEncodeUwTfbs","std","wgEncodeEH000467","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000405",,"GSM749737","Stam","UW","DS11574","Hotspot-v5.1","8d47b362c28de5955c55662d7257e4ed","hg18","wgEncode",2,"exp","1.8M",1305,"wgEncodeUwTfbsHreCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHreCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHreCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHreCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HRE","wgEncodeUwTfbs","std","wgEncodeEH000467","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-21#,#2010-06-20#,"wgEncodeEH000405",,"GSM749727","Stam","UW","DS11572","Hotspot-v5.1","d9ad05966700062df352582389b153e6","hg18","wgEncode",1,"exp","1.7M",1304,"wgEncodeUwTfbsHreCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHreCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHreCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHreCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HPF","wgEncodeUwTfbs","std","wgEncodeEH000960","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000987",,"GSM749717","Stam","UW","DS16182","lmax-v1.0","4f3ab5ae1b6b2c1fecb823ebb5292428","hg19","wgEncode",2,"exp","704K",2695,"wgEncodeUwTfbsHpfCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHpfCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHpfCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpfCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HPF","wgEncodeUwTfbs","std","wgEncodeEH000960","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000987",,"GSM749699","Stam","UW","DS16181","lmax-v1.0","c6e82dd42fd9c9dbdd3d75df1183fbf3","hg19","wgEncode",1,"exp","766K",2694,"wgEncodeUwTfbsHpfCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHpfCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHpfCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpfCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HPF","wgEncodeUwTfbs","std","wgEncodeEH000960","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000987",,"GSM749717","Stam","UW","DS16182","Hotspot-v5.1","52322ec413a8a8831fa2ebf2cf06c081","hg19","wgEncode",2,"exp","2.7M",2695,"wgEncodeUwTfbsHpfCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHpfCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHpfCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpfCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HPF","wgEncodeUwTfbs","std","wgEncodeEH000960","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000987",,"GSM749699","Stam","UW","DS16181","Hotspot-v5.1","8d14f4a43856f06e87aa3f47e66931da","hg19","wgEncode",1,"exp","2.5M",2694,"wgEncodeUwTfbsHpfCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHpfCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHpfCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpfCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HPAF","wgEncodeUwTfbs","std","wgEncodeEH000958","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000986",,"GSM749751","Stam","UW","DS16178","lmax-v1.0","09854fb94d70441e5f5e75934253be16","hg19","wgEncode",2,"exp","847K",2691,"wgEncodeUwTfbsHpafCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHpafCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHpafCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpafCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HPAF","wgEncodeUwTfbs","std","wgEncodeEH000958","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000986",,"GSM749681","Stam","UW","DS16179","lmax-v1.0","338697a148ccc83d0ae17ec08a2c3451","hg19","wgEncode",1,"exp","916K",2692,"wgEncodeUwTfbsHpafCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHpafCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHpafCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpafCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HPAF","wgEncodeUwTfbs","std","wgEncodeEH000958","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000986",,"GSM749751","Stam","UW","DS16178","Hotspot-v5.1","979c860b1d9b1099afe8e9d4251cfea9","hg19","wgEncode",2,"exp","2.7M",2691,"wgEncodeUwTfbsHpafCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHpafCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHpafCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpafCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HPAF","wgEncodeUwTfbs","std","wgEncodeEH000958","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000986",,"GSM749681","Stam","UW","DS16179","Hotspot-v5.1","7c2c3a69c449fecea5ac0f2641928d6e","hg19","wgEncode",1,"exp","2.8M",2692,"wgEncodeUwTfbsHpafCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHpafCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHpafCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHpafCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HMF","wgEncodeUwTfbs","std","wgEncodeEH000956","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000985",,"GSM749675","Stam","UW","DS16175","lmax-v1.0","e4941c4dd7c4f1b48e64f78b287a894a","hg19","wgEncode",2,"exp","894K",2688,"wgEncodeUwTfbsHmfCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHmfCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHmfCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmfCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HMF","wgEncodeUwTfbs","std","wgEncodeEH000956","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000985",,"GSM749665","Stam","UW","DS16176","lmax-v1.0","bb19ea2d1c5d3eb8f361cfed950e06e3","hg19","wgEncode",1,"exp","714K",2689,"wgEncodeUwTfbsHmfCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHmfCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHmfCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmfCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HMF","wgEncodeUwTfbs","std","wgEncodeEH000956","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000985",,"GSM749675","Stam","UW","DS16175","Hotspot-v5.1","8d5caf332ee9f7f36e569927ed360b90","hg19","wgEncode",2,"exp","2.4M",2688,"wgEncodeUwTfbsHmfCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHmfCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHmfCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmfCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HMF","wgEncodeUwTfbs","std","wgEncodeEH000956","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000985",,"GSM749665","Stam","UW","DS16176","Hotspot-v5.1","7f086fa5b29ecc4dc2965e98ac1d4977","hg19","wgEncode",1,"exp","2.0M",2689,"wgEncodeUwTfbsHmfCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHmfCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHmfCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmfCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HMEC","wgEncodeUwTfbs","std","wgEncodeEH000466","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000419",,"GSM1022631","Stam","UW","DS18569","lmax-v1.0","486773dda7ef061e739fa0dfe708e4eb","hg19","wgEncode",2,"exp","736K",4692,"wgEncodeUwTfbsHmecCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHmecCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHmecCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmecCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HMEC","wgEncodeUwTfbs","std","wgEncodeEH000466","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-10-12#,#2010-07-11#,"wgEncodeEH000419",,"GSM749753","Stam","UW","DS11255","lmax-v1.0","91a7ac063cf4a34835f9a8b007904e51","hg18","wgEncode",1,"exp","961K",1301,"wgEncodeUwTfbsHmecCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHmecCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHmecCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmecCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HMEC","wgEncodeUwTfbs","std","wgEncodeEH000466","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000419",,"GSM1022631","Stam","UW","DS18569","Hotspot-v5.2","99905b9543b16b6a1a94b5fa895d7f9f","hg19","wgEncode",2,"exp","2.1M",4692,"wgEncodeUwTfbsHmecCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHmecCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHmecCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmecCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HMEC","wgEncodeUwTfbs","std","wgEncodeEH000466","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-10-12#,#2010-07-11#,"wgEncodeEH000419",,"GSM749753","Stam","UW","DS11255","Hotspot-v5.1","5b38852e3e31acb26aa57835a36aac6b","hg18","wgEncode",1,"exp","2.4M",1301,"wgEncodeUwTfbsHmecCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHmecCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHmecCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHmecCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HL-60","wgEncodeUwTfbs","std","wgEncodeEH000465","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000397",,"GSM749688","Stam","UW","DS9413","lmax-v1.0","f951ec040d109e841c247acfdf835241","hg18","wgEncode",1,"exp","503K",1300,"wgEncodeUwTfbsHl60CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHl60CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHl60CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHl60CtcfStdPkRep1.narrowPeak.gz"
