wgEncodeUwDnaseTh1HotspotsRep1.broadPeak	wgEncodeUwDnaseTh1HotspotsRep1
wgEncodeUwDnaseTh1HotspotsRep2.broadPeak	wgEncodeUwDnaseTh1HotspotsRep2
wgEncodeUwDnaseTh1PkRep1.narrowPeak	wgEncodeUwDnaseTh1PkRep1
wgEncodeUwDnaseTh1PkRep2.narrowPeak	wgEncodeUwDnaseTh1PkRep2
wgEncodeUwDnaseTh1RawRep1.bigWig	wgEncodeUwDnaseTh1RawRep1
wgEncodeUwDnaseTh1RawRep2.bigWig	wgEncodeUwDnaseTh1RawRep2
wgEncodeUwDnaseTh1wb33676984HotspotsRep1.broadPeak	wgEncodeUwDnaseTh1wb33676984HotspotsRep1
wgEncodeUwDnaseTh1wb33676984PkRep1.narrowPeak	wgEncodeUwDnaseTh1wb33676984PkRep1
wgEncodeUwDnaseTh1wb33676984RawRep1.bigWig	wgEncodeUwDnaseTh1wb33676984RawRep1
wgEncodeUwDnaseTh1wb54553204HotspotsRep1.broadPeak	wgEncodeUwDnaseTh1wb54553204HotspotsRep1
wgEncodeUwDnaseTh1wb54553204HotspotsRep2.broadPeak	wgEncodeUwDnaseTh1wb54553204HotspotsRep2
wgEncodeUwDnaseTh1wb54553204PkRep1.narrowPeak	wgEncodeUwDnaseTh1wb54553204PkRep1
wgEncodeUwDnaseTh1wb54553204PkRep2.narrowPeak	wgEncodeUwDnaseTh1wb54553204PkRep2
wgEncodeUwDnaseTh1wb54553204RawRep1.bigWig	wgEncodeUwDnaseTh1wb54553204RawRep1
wgEncodeUwDnaseTh1wb54553204RawRep2.bigWig	wgEncodeUwDnaseTh1wb54553204RawRep2
wgEncodeUwDnaseTh2HotspotsRep1.broadPeak	wgEncodeUwDnaseTh2HotspotsRep1
wgEncodeUwDnaseTh2HotspotsRep2.broadPeak	wgEncodeUwDnaseTh2HotspotsRep2
wgEncodeUwDnaseTh2PkRep1.narrowPeak	wgEncodeUwDnaseTh2PkRep1
wgEncodeUwDnaseTh2PkRep2.narrowPeak	wgEncodeUwDnaseTh2PkRep2
wgEncodeUwDnaseTh2RawRep1.bigWig	wgEncodeUwDnaseTh2RawRep1
wgEncodeUwDnaseTh2RawRep2.bigWig	wgEncodeUwDnaseTh2RawRep2
wgEncodeUwDnaseTh2wb33676984HotspotsRep1.broadPeak	wgEncodeUwDnaseTh2wb33676984HotspotsRep1
wgEncodeUwDnaseTh2wb33676984PkRep1.narrowPeak	wgEncodeUwDnaseTh2wb33676984PkRep1
wgEncodeUwDnaseTh2wb33676984RawRep1.bigWig	wgEncodeUwDnaseTh2wb33676984RawRep1
wgEncodeUwDnaseTh2wb54553204HotspotsRep1.broadPeak	wgEncodeUwDnaseTh2wb54553204HotspotsRep1
wgEncodeUwDnaseTh2wb54553204PkRep1.narrowPeak	wgEncodeUwDnaseTh2wb54553204PkRep1
wgEncodeUwDnaseTh2wb54553204RawRep1.bigWig	wgEncodeUwDnaseTh2wb54553204RawRep1
wgEncodeUwDnaseTregwb78495824HotspotsRep1.broadPeak	wgEncodeUwDnaseTregwb78495824HotspotsRep1
wgEncodeUwDnaseTregwb78495824PkRep1.narrowPeak	wgEncodeUwDnaseTregwb78495824PkRep1
wgEncodeUwDnaseTregwb78495824RawRep1.bigWig	wgEncodeUwDnaseTregwb78495824RawRep1
wgEncodeUwDnaseTregwb83319432HotspotsRep1.broadPeak	wgEncodeUwDnaseTregwb83319432HotspotsRep1
wgEncodeUwDnaseTregwb83319432PkRep1.narrowPeak	wgEncodeUwDnaseTregwb83319432PkRep1
wgEncodeUwDnaseTregwb83319432RawRep1.bigWig	wgEncodeUwDnaseTregwb83319432RawRep1
wgEncodeUwDnaseWerirb1HotspotsRep1.broadPeak	wgEncodeUwDnaseWerirb1HotspotsRep1
wgEncodeUwDnaseWerirb1HotspotsRep2.broadPeak	wgEncodeUwDnaseWerirb1HotspotsRep2
wgEncodeUwDnaseWerirb1PkRep1.narrowPeak	wgEncodeUwDnaseWerirb1PkRep1
wgEncodeUwDnaseWerirb1PkRep2.narrowPeak	wgEncodeUwDnaseWerirb1PkRep2
wgEncodeUwDnaseWerirb1RawRep1.bigWig	wgEncodeUwDnaseWerirb1RawRep1
wgEncodeUwDnaseWerirb1RawRep2.bigWig	wgEncodeUwDnaseWerirb1RawRep2
wgEncodeUwDnaseWi38HotspotsRep1.broadPeak	wgEncodeUwDnaseWi38HotspotsRep1
wgEncodeUwDnaseWi38HotspotsRep2.broadPeak	wgEncodeUwDnaseWi38HotspotsRep2
wgEncodeUwDnaseWi38OhtamHotspotsRep1.broadPeak	wgEncodeUwDnaseWi38OhtamHotspotsRep1
wgEncodeUwDnaseWi38OhtamHotspotsRep2.broadPeak	wgEncodeUwDnaseWi38OhtamHotspotsRep2
wgEncodeUwDnaseWi38OhtamPkRep1.narrowPeak	wgEncodeUwDnaseWi38OhtamPkRep1
wgEncodeUwDnaseWi38OhtamPkRep2.narrowPeak	wgEncodeUwDnaseWi38OhtamPkRep2
wgEncodeUwDnaseWi38OhtamRawRep1.bigWig	wgEncodeUwDnaseWi38OhtamRawRep1
wgEncodeUwDnaseWi38OhtamRawRep2.bigWig	wgEncodeUwDnaseWi38OhtamRawRep2
wgEncodeUwDnaseWi38PkRep1.narrowPeak	wgEncodeUwDnaseWi38PkRep1
wgEncodeUwDnaseWi38PkRep2.narrowPeak	wgEncodeUwDnaseWi38PkRep2
wgEncodeUwDnaseWi38RawRep1.bigWig	wgEncodeUwDnaseWi38RawRep1
wgEncodeUwDnaseWi38RawRep2.bigWig	wgEncodeUwDnaseWi38RawRep2
wgEncodeUwHistoneA549H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneA549H3k04me3StdHotspotsRep1
wgEncodeUwHistoneA549H3k04me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneA549H3k04me3StdHotspotsRep2
wgEncodeUwHistoneA549H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneA549H3k04me3StdPkRep1
wgEncodeUwHistoneA549H3k04me3StdPkRep2.narrowPeak	wgEncodeUwHistoneA549H3k04me3StdPkRep2
wgEncodeUwHistoneA549H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneA549H3k04me3StdRawRep1
wgEncodeUwHistoneA549H3k04me3StdRawRep2.bigWig	wgEncodeUwHistoneA549H3k04me3StdRawRep2
wgEncodeUwHistoneA549InputStdRawRep1.bigWig	wgEncodeUwHistoneA549InputStdRawRep1
wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep1
wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg04449H3k4me3StdHotspotsRep2
wgEncodeUwHistoneAg04449H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg04449H3k4me3StdPkRep1
wgEncodeUwHistoneAg04449H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg04449H3k4me3StdPkRep2
wgEncodeUwHistoneAg04449H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAg04449H3k4me3StdRawRep1
wgEncodeUwHistoneAg04449H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAg04449H3k4me3StdRawRep2
wgEncodeUwHistoneAg04449InputStdRawRep1.bigWig	wgEncodeUwHistoneAg04449InputStdRawRep1
wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep1
wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg04450H3k09me3StdHotspotsRep2
wgEncodeUwHistoneAg04450H3k09me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg04450H3k09me3StdPkRep1
wgEncodeUwHistoneAg04450H3k09me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg04450H3k09me3StdPkRep2
wgEncodeUwHistoneAg04450H3k09me3StdRawRep1.bigWig	wgEncodeUwHistoneAg04450H3k09me3StdRawRep1
wgEncodeUwHistoneAg04450H3k09me3StdRawRep2.bigWig	wgEncodeUwHistoneAg04450H3k09me3StdRawRep2
wgEncodeUwHistoneAg04450H3k27acStdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg04450H3k27acStdHotspotsRep1
wgEncodeUwHistoneAg04450H3k27acStdPkRep1.narrowPeak	wgEncodeUwHistoneAg04450H3k27acStdPkRep1
wgEncodeUwHistoneAg04450H3k27acStdRawRep1.bigWig	wgEncodeUwHistoneAg04450H3k27acStdRawRep1
wgEncodeUwHistoneAg04450H3k27me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg04450H3k27me3StdHotspotsRep1
wgEncodeUwHistoneAg04450H3k27me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg04450H3k27me3StdPkRep1
wgEncodeUwHistoneAg04450H3k27me3StdRawRep1.bigWig	wgEncodeUwHistoneAg04450H3k27me3StdRawRep1
wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep1
wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg04450H3k4me3StdHotspotsRep2
wgEncodeUwHistoneAg04450H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg04450H3k4me3StdPkRep1
wgEncodeUwHistoneAg04450H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg04450H3k4me3StdPkRep2
wgEncodeUwHistoneAg04450H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAg04450H3k4me3StdRawRep1
wgEncodeUwHistoneAg04450H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAg04450H3k4me3StdRawRep2
wgEncodeUwHistoneAg04450InputStdRawRep1.bigWig	wgEncodeUwHistoneAg04450InputStdRawRep1
wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep1
wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg09309H3k4me3StdHotspotsRep2
wgEncodeUwHistoneAg09309H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg09309H3k4me3StdPkRep1
wgEncodeUwHistoneAg09309H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg09309H3k4me3StdPkRep2
wgEncodeUwHistoneAg09309H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAg09309H3k4me3StdRawRep1
wgEncodeUwHistoneAg09309H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAg09309H3k4me3StdRawRep2
wgEncodeUwHistoneAg09309InputStdRawRep1.bigWig	wgEncodeUwHistoneAg09309InputStdRawRep1
wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep1
wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg09319H3k4me3StdHotspotsRep2
wgEncodeUwHistoneAg09319H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg09319H3k4me3StdPkRep1
wgEncodeUwHistoneAg09319H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg09319H3k4me3StdPkRep2
wgEncodeUwHistoneAg09319H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAg09319H3k4me3StdRawRep1
wgEncodeUwHistoneAg09319H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAg09319H3k4me3StdRawRep2
wgEncodeUwHistoneAg09319InputStdRawRep1.bigWig	wgEncodeUwHistoneAg09319InputStdRawRep1
wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep1
wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAg10803H3k4me3StdHotspotsRep2
wgEncodeUwHistoneAg10803H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAg10803H3k4me3StdPkRep1
wgEncodeUwHistoneAg10803H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAg10803H3k4me3StdPkRep2
wgEncodeUwHistoneAg10803H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAg10803H3k4me3StdRawRep1
wgEncodeUwHistoneAg10803H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAg10803H3k4me3StdRawRep2
wgEncodeUwHistoneAg10803InputStdRawRep1.bigWig	wgEncodeUwHistoneAg10803InputStdRawRep1
wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep1
wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneAoafH3k4me3StdHotspotsRep2
wgEncodeUwHistoneAoafH3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneAoafH3k4me3StdPkRep1
wgEncodeUwHistoneAoafH3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneAoafH3k4me3StdPkRep2
wgEncodeUwHistoneAoafH3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneAoafH3k4me3StdRawRep1
wgEncodeUwHistoneAoafH3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneAoafH3k4me3StdRawRep2
wgEncodeUwHistoneAoafInputStdRawRep1.bigWig	wgEncodeUwHistoneAoafInputStdRawRep1
wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep1
wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneBe2cH3k04me3StdHotspotsRep2
wgEncodeUwHistoneBe2cH3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneBe2cH3k04me3StdPkRep1
wgEncodeUwHistoneBe2cH3k04me3StdPkRep2.narrowPeak	wgEncodeUwHistoneBe2cH3k04me3StdPkRep2
wgEncodeUwHistoneBe2cH3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneBe2cH3k04me3StdRawRep1
wgEncodeUwHistoneBe2cH3k04me3StdRawRep2.bigWig	wgEncodeUwHistoneBe2cH3k04me3StdRawRep2
wgEncodeUwHistoneBe2cInputStdRawRep1.bigWig	wgEncodeUwHistoneBe2cInputStdRawRep1
wgEncodeUwHistoneBjH3k27me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneBjH3k27me3StdHotspotsRep1
wgEncodeUwHistoneBjH3k27me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneBjH3k27me3StdHotspotsRep2
wgEncodeUwHistoneBjH3k27me3StdPkRep1.narrowPeak	wgEncodeUwHistoneBjH3k27me3StdPkRep1
wgEncodeUwHistoneBjH3k27me3StdPkRep2.narrowPeak	wgEncodeUwHistoneBjH3k27me3StdPkRep2
wgEncodeUwHistoneBjH3k27me3StdRawRep1.bigWig	wgEncodeUwHistoneBjH3k27me3StdRawRep1
wgEncodeUwHistoneBjH3k27me3StdRawRep2.bigWig	wgEncodeUwHistoneBjH3k27me3StdRawRep2
wgEncodeUwHistoneBjH3k36me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneBjH3k36me3StdHotspotsRep1
wgEncodeUwHistoneBjH3k36me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneBjH3k36me3StdHotspotsRep2
wgEncodeUwHistoneBjH3k36me3StdPkRep1.narrowPeak	wgEncodeUwHistoneBjH3k36me3StdPkRep1
wgEncodeUwHistoneBjH3k36me3StdPkRep2.narrowPeak	wgEncodeUwHistoneBjH3k36me3StdPkRep2
wgEncodeUwHistoneBjH3k36me3StdRawRep1.bigWig	wgEncodeUwHistoneBjH3k36me3StdRawRep1
wgEncodeUwHistoneBjH3k36me3StdRawRep2.bigWig	wgEncodeUwHistoneBjH3k36me3StdRawRep2
wgEncodeUwHistoneBjH3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneBjH3k4me3StdHotspotsRep1
wgEncodeUwHistoneBjH3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneBjH3k4me3StdHotspotsRep2
wgEncodeUwHistoneBjH3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneBjH3k4me3StdPkRep1
wgEncodeUwHistoneBjH3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneBjH3k4me3StdPkRep2
wgEncodeUwHistoneBjH3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneBjH3k4me3StdRawRep1
wgEncodeUwHistoneBjH3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneBjH3k4me3StdRawRep2
wgEncodeUwHistoneBjInputStdRawRep1.bigWig	wgEncodeUwHistoneBjInputStdRawRep1
wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep1
wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneCaco2H3k27me3StdHotspotsRep2
wgEncodeUwHistoneCaco2H3k27me3StdPkRep1.narrowPeak	wgEncodeUwHistoneCaco2H3k27me3StdPkRep1
wgEncodeUwHistoneCaco2H3k27me3StdPkRep2.narrowPeak	wgEncodeUwHistoneCaco2H3k27me3StdPkRep2
wgEncodeUwHistoneCaco2H3k27me3StdRawRep1.bigWig	wgEncodeUwHistoneCaco2H3k27me3StdRawRep1
wgEncodeUwHistoneCaco2H3k27me3StdRawRep2.bigWig	wgEncodeUwHistoneCaco2H3k27me3StdRawRep2
wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep1
wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneCaco2H3k36me3StdHotspotsRep2
wgEncodeUwHistoneCaco2H3k36me3StdPkRep1.narrowPeak	wgEncodeUwHistoneCaco2H3k36me3StdPkRep1
wgEncodeUwHistoneCaco2H3k36me3StdPkRep2.narrowPeak	wgEncodeUwHistoneCaco2H3k36me3StdPkRep2
wgEncodeUwHistoneCaco2H3k36me3StdRawRep1.bigWig	wgEncodeUwHistoneCaco2H3k36me3StdRawRep1
wgEncodeUwHistoneCaco2H3k36me3StdRawRep2.bigWig	wgEncodeUwHistoneCaco2H3k36me3StdRawRep2
wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep1
wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneCaco2H3k4me3StdHotspotsRep2
wgEncodeUwHistoneCaco2H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneCaco2H3k4me3StdPkRep1
wgEncodeUwHistoneCaco2H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneCaco2H3k4me3StdPkRep2
wgEncodeUwHistoneCaco2H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneCaco2H3k4me3StdRawRep1
wgEncodeUwHistoneCaco2H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneCaco2H3k4me3StdRawRep2
wgEncodeUwHistoneCaco2InputStdRawRep1.bigWig	wgEncodeUwHistoneCaco2InputStdRawRep1
wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep1
wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep2
wgEncodeUwHistoneCd20ro01778H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneCd20ro01778H3k04me3StdPkRep1
wgEncodeUwHistoneCd20ro01778H3k04me3StdPkRep2.narrowPeak	wgEncodeUwHistoneCd20ro01778H3k04me3StdPkRep2
wgEncodeUwHistoneCd20ro01778H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneCd20ro01778H3k04me3StdRawRep1
wgEncodeUwHistoneCd20ro01778H3k04me3StdRawRep2.bigWig	wgEncodeUwHistoneCd20ro01778H3k04me3StdRawRep2
wgEncodeUwHistoneCd20ro01778InputStdRawRep1.bigWig	wgEncodeUwHistoneCd20ro01778InputStdRawRep1
wgEncodeUwHistoneCd20ro01794H3k04me3StdHotspotsRep3.broadPeak	wgEncodeUwHistoneCd20ro01794H3k04me3StdHotspotsRep3
wgEncodeUwHistoneCd20ro01794H3k04me3StdPkRep3.narrowPeak	wgEncodeUwHistoneCd20ro01794H3k04me3StdPkRep3
wgEncodeUwHistoneCd20ro01794H3k04me3StdRawRep3.bigWig	wgEncodeUwHistoneCd20ro01794H3k04me3StdRawRep3
wgEncodeUwHistoneCd20ro01794InputStdRawRep1.bigWig	wgEncodeUwHistoneCd20ro01794InputStdRawRep1
wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep1
wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm06990H3k27me3StdHotspotsRep2
wgEncodeUwHistoneGm06990H3k27me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm06990H3k27me3StdPkRep1
wgEncodeUwHistoneGm06990H3k27me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm06990H3k27me3StdPkRep2
wgEncodeUwHistoneGm06990H3k27me3StdRawRep1.bigWig	wgEncodeUwHistoneGm06990H3k27me3StdRawRep1
wgEncodeUwHistoneGm06990H3k27me3StdRawRep2.bigWig	wgEncodeUwHistoneGm06990H3k27me3StdRawRep2
wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep1
wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm06990H3k36me3StdHotspotsRep2
wgEncodeUwHistoneGm06990H3k36me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm06990H3k36me3StdPkRep1
wgEncodeUwHistoneGm06990H3k36me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm06990H3k36me3StdPkRep2
wgEncodeUwHistoneGm06990H3k36me3StdRawRep1.bigWig	wgEncodeUwHistoneGm06990H3k36me3StdRawRep1
wgEncodeUwHistoneGm06990H3k36me3StdRawRep2.bigWig	wgEncodeUwHistoneGm06990H3k36me3StdRawRep2
wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep1
wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep2
wgEncodeUwHistoneGm06990H3k4me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm06990H3k4me3StdPkRep1
wgEncodeUwHistoneGm06990H3k4me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm06990H3k4me3StdPkRep2
wgEncodeUwHistoneGm06990H3k4me3StdRawRep1.bigWig	wgEncodeUwHistoneGm06990H3k4me3StdRawRep1
wgEncodeUwHistoneGm06990H3k4me3StdRawRep2.bigWig	wgEncodeUwHistoneGm06990H3k4me3StdRawRep2
wgEncodeUwHistoneGm06990InputStdRawRep1.bigWig	wgEncodeUwHistoneGm06990InputStdRawRep1
wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep1
wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep2
wgEncodeUwHistoneGm12864H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12864H3k04me3StdPkRep1
wgEncodeUwHistoneGm12864H3k04me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm12864H3k04me3StdPkRep2
wgEncodeUwHistoneGm12864H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneGm12864H3k04me3StdRawRep1
wgEncodeUwHistoneGm12864H3k04me3StdRawRep2.bigWig	wgEncodeUwHistoneGm12864H3k04me3StdRawRep2
wgEncodeUwHistoneGm12864InputStdRawRep1.bigWig	wgEncodeUwHistoneGm12864InputStdRawRep1
wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep1
wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep2
wgEncodeUwHistoneGm12865H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12865H3k04me3StdPkRep1
wgEncodeUwHistoneGm12865H3k04me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm12865H3k04me3StdPkRep2
wgEncodeUwHistoneGm12865H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneGm12865H3k04me3StdRawRep1
wgEncodeUwHistoneGm12865H3k04me3StdRawRep2.bigWig	wgEncodeUwHistoneGm12865H3k04me3StdRawRep2
wgEncodeUwHistoneGm12865InputStdRawRep1.bigWig	wgEncodeUwHistoneGm12865InputStdRawRep1
wgEncodeUwHistoneGm12866H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12866H3k04me3StdHotspotsRep1
wgEncodeUwHistoneGm12866H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12866H3k04me3StdPkRep1
wgEncodeUwHistoneGm12866H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneGm12866H3k04me3StdRawRep1
wgEncodeUwHistoneGm12875H3k04me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12875H3k04me3StdHotspotsRep1
wgEncodeUwHistoneGm12875H3k04me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12875H3k04me3StdPkRep1
wgEncodeUwHistoneGm12875H3k04me3StdRawRep1.bigWig	wgEncodeUwHistoneGm12875H3k04me3StdRawRep1
wgEncodeUwHistoneGm12875InputStdRawRep1.bigWig	wgEncodeUwHistoneGm12875InputStdRawRep1
wgEncodeUwHistoneGm12878H3k27me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12878H3k27me3StdHotspotsRep1
wgEncodeUwHistoneGm12878H3k27me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm12878H3k27me3StdHotspotsRep2
wgEncodeUwHistoneGm12878H3k27me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12878H3k27me3StdPkRep1
wgEncodeUwHistoneGm12878H3k27me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm12878H3k27me3StdPkRep2
wgEncodeUwHistoneGm12878H3k27me3StdRawRep1.bigWig	wgEncodeUwHistoneGm12878H3k27me3StdRawRep1
wgEncodeUwHistoneGm12878H3k27me3StdRawRep2.bigWig	wgEncodeUwHistoneGm12878H3k27me3StdRawRep2
wgEncodeUwHistoneGm12878H3k36me3StdHotspotsRep1.broadPeak	wgEncodeUwHistoneGm12878H3k36me3StdHotspotsRep1
wgEncodeUwHistoneGm12878H3k36me3StdHotspotsRep2.broadPeak	wgEncodeUwHistoneGm12878H3k36me3StdHotspotsRep2
wgEncodeUwHistoneGm12878H3k36me3StdPkRep1.narrowPeak	wgEncodeUwHistoneGm12878H3k36me3StdPkRep1
wgEncodeUwHistoneGm12878H3k36me3StdPkRep2.narrowPeak	wgEncodeUwHistoneGm12878H3k36me3StdPkRep2
